1,2,190.00,786.00,96.00,282.00,0.860046,-1,-1,-1
1,3,266.00,825.00,81.00,253.00,0.824778,-1,-1,-1
1,4,1768.00,212.00,62.00,176.00,0.819097,-1,-1,-1
1,5,1715.00,457.00,81.00,209.00,0.792473,-1,-1,-1
1,6,824.00,604.00,70.00,259.00,0.777577,-1,-1,-1
1,7,959.00,724.00,80.00,254.00,0.743532,-1,-1,-1
1,8,384.00,193.00,64.00,190.00,0.737216,-1,-1,-1
1,9,1705.00,305.00,71.00,193.00,0.736582,-1,-1,-1
1,10,1033.00,743.00,91.00,232.00,0.733301,-1,-1,-1
1,11,162.00,321.00,68.00,193.00,0.733020,-1,-1,-1
1,12,1042.00,927.00,73.00,152.00,0.725147,-1,-1,-1
1,13,1577.00,599.00,65.00,236.00,0.702299,-1,-1,-1
1,14,1869.00,222.00,50.00,196.00,0.669373,-1,-1,-1
1,15,465.00,124.00,60.00,180.00,0.614900,-1,-1,-1
1,16,1608.00,1.00,58.00,168.00,0.614822,-1,-1,-1
1,17,1667.00,13.00,60.00,158.00,0.583885,-1,-1,-1
1,18,994.00,0.00,49.00,113.00,0.580248,-1,-1,-1
1,19,1766.00,651.00,72.00,154.00,0.541904,-1,-1,-1
1,20,677.00,283.00,59.00,126.00,0.515370,-1,-1,-1
1,21,1484.00,0.00,55.00,136.00,0.512751,-1,-1,-1
1,23,359.00,88.00,62.00,237.00,0.508818,-1,-1,-1
1,26,776.00,144.00,60.00,173.00,0.476669,-1,-1,-1
1,27,884.00,0.00,50.00,117.00,0.474457,-1,-1,-1
1,28,931.00,0.00,50.00,105.00,0.464244,-1,-1,-1
1,29,519.00,100.00,56.00,180.00,0.453633,-1,-1,-1
1,30,279.00,126.00,62.00,165.00,0.392382,-1,-1,-1
2,2,190.00,787.00,95.00,280.00,0.855635,-1,-1,-1
2,3,266.00,827.00,80.00,251.00,0.822235,-1,-1,-1
2,4,1769.00,213.00,62.00,175.00,0.840809,-1,-1,-1
2,5,1715.00,458.00,81.00,208.00,0.802732,-1,-1,-1
2,6,824.00,604.00,70.00,259.00,0.772293,-1,-1,-1
2,7,960.00,726.00,81.00,255.00,0.712288,-1,-1,-1
2,8,385.00,195.00,63.00,189.00,0.744104,-1,-1,-1
2,9,1703.00,305.00,71.00,191.00,0.767179,-1,-1,-1
2,10,1034.00,744.00,93.00,234.00,0.705089,-1,-1,-1
2,11,162.00,320.00,68.00,192.00,0.701303,-1,-1,-1
2,12,1042.00,928.00,72.00,151.00,0.767929,-1,-1,-1
2,13,1577.00,597.00,65.00,237.00,0.715091,-1,-1,-1
2,14,1869.00,224.00,49.00,195.00,0.595750,-1,-1,-1
2,15,466.00,124.00,59.00,180.00,0.633927,-1,-1,-1
2,16,1607.00,1.00,60.00,172.00,0.648997,-1,-1,-1
2,17,1667.00,14.00,59.00,158.00,0.610501,-1,-1,-1
2,18,995.00,0.00,48.00,111.00,0.522125,-1,-1,-1
2,19,1767.00,651.00,73.00,158.00,0.552225,-1,-1,-1
2,20,677.00,283.00,58.00,126.00,0.523006,-1,-1,-1
2,21,1484.00,0.00,55.00,137.00,0.548102,-1,-1,-1
2,23,359.00,90.00,62.00,236.00,0.525705,-1,-1,-1
2,26,776.00,144.00,59.00,173.00,0.433586,-1,-1,-1
2,27,884.00,0.00,51.00,117.00,0.439953,-1,-1,-1
2,28,931.00,0.00,51.00,106.00,0.464867,-1,-1,-1
2,29,519.00,100.00,56.00,179.00,0.456887,-1,-1,-1
2,30,279.00,124.00,63.00,167.00,0.478185,-1,-1,-1
3,2,189.00,789.00,95.00,279.00,0.853276,-1,-1,-1
3,3,265.00,829.00,80.00,249.00,0.819552,-1,-1,-1
3,4,1769.00,214.00,62.00,174.00,0.816872,-1,-1,-1
3,5,1715.00,459.00,80.00,207.00,0.800164,-1,-1,-1
3,6,824.00,603.00,70.00,259.00,0.766021,-1,-1,-1
3,7,961.00,727.00,82.00,259.00,0.661602,-1,-1,-1
3,8,382.00,195.00,65.00,193.00,0.705124,-1,-1,-1
3,9,1702.00,305.00,70.00,189.00,0.827141,-1,-1,-1
3,10,1040.00,744.00,91.00,233.00,0.723506,-1,-1,-1
3,11,162.00,319.00,68.00,193.00,0.734741,-1,-1,-1
3,12,1041.00,929.00,72.00,151.00,0.756984,-1,-1,-1
3,13,1578.00,598.00,65.00,237.00,0.688722,-1,-1,-1
3,14,1869.00,225.00,49.00,196.00,0.565418,-1,-1,-1
3,15,466.00,125.00,59.00,179.00,0.631210,-1,-1,-1
3,16,1607.00,1.00,60.00,173.00,0.593193,-1,-1,-1
3,17,1666.00,13.00,59.00,158.00,0.572733,-1,-1,-1
3,18,995.00,0.00,48.00,109.00,0.458859,-1,-1,-1
3,19,1759.00,652.00,91.00,197.00,0.469386,-1,-1,-1
3,20,677.00,284.00,59.00,125.00,0.495043,-1,-1,-1
3,21,1483.00,0.00,56.00,136.00,0.530157,-1,-1,-1
3,23,359.00,91.00,61.00,233.00,0.450622,-1,-1,-1
3,26,775.00,143.00,60.00,173.00,0.446069,-1,-1,-1
3,27,884.00,0.00,50.00,117.00,0.447234,-1,-1,-1
3,28,932.00,0.00,50.00,106.00,0.462926,-1,-1,-1
3,29,519.00,98.00,57.00,181.00,0.478205,-1,-1,-1
3,30,279.00,124.00,63.00,167.00,0.455531,-1,-1,-1
3,33,223.00,108.00,58.00,183.00,0.341809,-1,-1,-1
4,2,189.00,791.00,95.00,277.00,0.842047,-1,-1,-1
4,3,265.00,831.00,79.00,248.00,0.823657,-1,-1,-1
4,4,1769.00,215.00,62.00,171.00,0.813363,-1,-1,-1
4,5,1715.00,458.00,81.00,209.00,0.801238,-1,-1,-1
4,6,822.00,602.00,69.00,259.00,0.765958,-1,-1,-1
4,7,961.00,730.00,83.00,261.00,0.707406,-1,-1,-1
4,8,379.00,196.00,66.00,194.00,0.720562,-1,-1,-1
4,9,1701.00,305.00,68.00,184.00,0.837950,-1,-1,-1
4,10,1044.00,746.00,91.00,230.00,0.673893,-1,-1,-1
4,11,163.00,317.00,68.00,195.00,0.742520,-1,-1,-1
4,12,1041.00,929.00,71.00,150.00,0.742125,-1,-1,-1
